project_id,object_id,object_state,state_start_time,state_end_time
3,13,ACTIVE,96,97
3,27,ACTIVE,95,97
3,30,ACTIVE,97,97
3,26,ACTIVE,95,97
3,10,ACTIVE,96,97
3,12,ACTIVE,89,97
3,9,ACTIVE,96,97
3,26,ACTIVE,97,97
3,7,ACTIVE,96,97
3,8,ACTIVE,89,97
3,12,ACTIVE,97,99
3,26,ACTIVE,97,99
3,8,ACTIVE,97,99
3,26,ACTIVE,99,99
3,0,ACTIVE,96,100
3,0,ACTIVE,100,100
3,1,ACTIVE,96,100
3,1,ACTIVE,100,100
3,2,ACTIVE,96,100
3,2,ACTIVE,100,100
3,3,ACTIVE,96,100
3,3,ACTIVE,100,100
3,4,ACTIVE,96,100
3,4,ACTIVE,100,100
3,5,ACTIVE,96,100
3,5,ACTIVE,100,100
3,6,ACTIVE,96,100
3,6,ACTIVE,100,100
3,26,ACTIVE,99,100
3,26,ACTIVE,100,100
3,27,ACTIVE,97,100
3,27,ACTIVE,100,100
3,28,ACTIVE,95,100
3,28,ACTIVE,100,100
3,29,ACTIVE,96,100
3,29,ACTIVE,100,100
3,30,ACTIVE,97,100
3,30,ACTIVE,100,100
3,31,ACTIVE,95,100
3,31,ACTIVE,100,100
3,32,ACTIVE,95,100
3,32,ACTIVE,100,100
3,27,ACTIVE,100,100
3,18,ACTIVE,92,100
3,29,ACTIVE,100,100
3,14,ACTIVE,92,100
3,30,ACTIVE,100,100
3,21,ACTIVE,92,100
3,6,ACTIVE,100,100
3,5,ACTIVE,100,100
3,17,ACTIVE,90,100
3,26,ACTIVE,100,100
3,3,ACTIVE,100,100
3,2,ACTIVE,100,100
3,1,ACTIVE,100,100
3,24,ACTIVE,87,100
3,4,ACTIVE,100,100
3,0,ACTIVE,100,100
3,25,ACTIVE,85,100
3,0,ACTIVE,100,100
3,1,ACTIVE,100,100
3,2,ACTIVE,100,100
3,3,ACTIVE,100,100
3,4,ACTIVE,100,100
3,5,ACTIVE,100,100
3,6,ACTIVE,100,100
3,7,ACTIVE,97,100
3,8,ACTIVE,99,100
3,9,ACTIVE,97,100
3,10,ACTIVE,97,100
3,11,ACTIVE,97,100
3,12,ACTIVE,99,100
3,13,ACTIVE,97,100
3,14,ACTIVE,100,100
3,15,ACTIVE,94,100
3,16,ACTIVE,96,100
3,17,ACTIVE,100,100
3,18,ACTIVE,100,100
3,19,ACTIVE,94,100
3,20,ACTIVE,90,100
3,21,ACTIVE,100,100
3,22,ACTIVE,97,100
3,23,ACTIVE,97,100
3,24,ACTIVE,100,100
3,25,ACTIVE,100,100
3,26,ACTIVE,100,100
3,27,ACTIVE,100,100
3,28,ACTIVE,100,100
3,29,ACTIVE,100,100
3,30,ACTIVE,100,100
3,31,ACTIVE,100,100
3,32,ACTIVE,100,100
