project_id,object_id,current_time,init_rate,active_rate,error_rate,pause_rate
3,1,25,20,60,0,20
3,6,25,20,60,0,20
3,3,25,20,60,0,20
3,7,25,100,0,0,0
3,0,25,20,60,0,20
3,4,25,20,60,0,20
3,0,25,20,60,0,20
3,18,25,100,0,0,0
3,3,25,20,60,0,20
3,2,25,20,60,0,20
3,5,25,20,60,0,20
3,14,25,100,0,0,0
3,15,25,100,0,0,0
3,14,25,100,0,0,0
3,0,26,19.2308,57.6923,0,23.0769
3,0,26,19.2308,57.6923,0,23.0769
3,6,26,19.2308,57.6923,0,23.0769
3,5,26,19.2308,57.6923,0,23.0769
3,1,26,19.2308,57.6923,0,23.0769
3,7,26,96.1538,3.84615,0,0
3,6,26,19.2308,57.6923,0,23.0769
3,9,26,96.1538,3.84615,0,0
3,0,26,19.2308,57.6923,0,23.0769
3,3,26,19.2308,57.6923,0,23.0769
3,1,26,19.2308,57.6923,0,23.0769
3,22,26,96.1538,3.84615,0,0
3,5,26,19.2308,57.6923,0,23.0769
3,23,26,96.1538,3.84615,0,0
3,1,26,19.2308,57.6923,0,23.0769
3,5,26,19.2308,57.6923,0,23.0769
3,3,26,19.2308,57.6923,0,23.0769
3,6,26,19.2308,57.6923,0,23.0769
3,2,26,19.2308,57.6923,0,23.0769
3,4,26,19.2308,57.6923,0,23.0769
3,4,26,19.2308,57.6923,0,23.0769
3,2,26,19.2308,57.6923,0,23.0769
3,13,26,96.1538,3.84615,0,0
3,10,26,96.1538,3.84615,0,0
3,2,26,19.2308,57.6923,0,23.0769
3,3,26,19.2308,57.6923,0,23.0769
3,11,26,96.1538,3.84615,0,0
3,4,26,19.2308,57.6923,0,23.0769
3,5,27,18.5185,59.2593,0,22.2222
3,6,27,18.5185,59.2593,0,22.2222
3,0,27,18.5185,59.2593,0,22.2222
3,5,27,18.5185,59.2593,0,22.2222
3,23,27,92.5926,7.40741,0,0
3,6,27,18.5185,59.2593,0,22.2222
3,1,27,18.5185,59.2593,0,22.2222
3,3,27,18.5185,59.2593,0,22.2222
3,4,27,18.5185,59.2593,0,22.2222
3,6,27,18.5185,59.2593,0,22.2222
3,2,27,18.5185,59.2593,0,22.2222
3,5,27,18.5185,59.2593,0,22.2222
3,3,27,18.5185,59.2593,0,22.2222
3,22,27,92.5926,7.40741,0,0
3,13,27,92.5926,7.40741,0,0
3,4,27,18.5185,59.2593,0,22.2222
3,2,27,18.5185,59.2593,0,22.2222
3,11,27,92.5926,7.40741,0,0
3,1,27,18.5185,59.2593,0,22.2222
3,10,27,92.5926,7.40741,0,0
3,3,27,18.5185,59.2593,0,22.2222
3,7,27,92.5926,7.40741,0,0
3,0,27,18.5185,59.2593,0,22.2222
3,2,27,18.5185,59.2593,0,22.2222
3,9,27,92.5926,7.40741,0,0
3,0,27,18.5185,59.2593,0,22.2222
3,4,27,18.5185,59.2593,0,22.2222
3,1,27,18.5185,59.2593,0,22.2222
3,11,28,89.2857,7.14286,0,3.57143
3,12,28,89.2857,10.7143,0,0
3,7,28,89.2857,7.14286,0,3.57143
3,8,28,89.2857,10.7143,0,0
3,0,28,17.8571,60.7143,0,21.4286
3,11,28,89.2857,7.14286,0,3.57143
3,7,28,89.2857,7.14286,0,3.57143
3,0,28,17.8571,60.7143,0,21.4286
3,3,28,17.8571,60.7143,0,21.4286
3,7,28,89.2857,7.14286,0,3.57143
3,7,29,86.2069,10.3448,0,3.44828
3,8,29,86.2069,13.7931,0,0
3,7,29,86.2069,10.3448,0,3.44828
3,0,29,17.2414,62.069,0,20.6897
3,3,29,17.2414,62.069,0,20.6897
3,7,29,86.2069,10.3448,0,3.44828
3,11,29,86.2069,10.3448,0,3.44828
3,0,29,17.2414,62.069,0,20.6897
3,0,29,17.2414,62.069,0,20.6897
3,12,29,86.2069,13.7931,0,0
3,11,29,86.2069,10.3448,0,3.44828
3,0,29,17.2414,62.069,0,20.6897
3,3,29,17.2414,62.069,0,20.6897
3,3,29,17.2414,62.069,0,20.6897
3,11,29,86.2069,10.3448,0,3.44828
3,3,29,17.2414,62.069,0,20.6897
3,0,31,16.129,64.5161,0,19.3548
3,0,31,16.129,64.5161,0,19.3548
3,1,31,16.129,64.5161,0,19.3548
3,1,31,16.129,64.5161,0,19.3548
3,2,31,16.129,64.5161,0,19.3548
3,2,31,16.129,64.5161,0,19.3548
3,3,31,16.129,64.5161,0,19.3548
3,3,31,16.129,64.5161,0,19.3548
3,4,31,16.129,64.5161,0,19.3548
3,4,31,16.129,64.5161,0,19.3548
3,5,31,16.129,64.5161,0,19.3548
3,5,31,16.129,64.5161,0,19.3548
3,6,31,16.129,64.5161,0,19.3548
3,6,31,16.129,64.5161,0,19.3548
3,3,32,15.625,65.625,0,18.75
3,0,32,15.625,65.625,0,18.75
3,7,32,78.125,18.75,0,3.125
3,0,32,15.625,65.625,0,18.75
3,3,32,15.625,65.625,0,18.75
3,0,32,15.625,65.625,0,18.75
3,11,32,78.125,18.75,0,3.125
3,3,32,15.625,65.625,0,18.75
3,0,36,13.8889,69.4444,0,16.6667
3,0,36,13.8889,69.4444,0,16.6667
3,1,36,13.8889,69.4444,0,16.6667
3,1,36,13.8889,69.4444,0,16.6667
3,2,36,13.8889,69.4444,0,16.6667
3,2,36,13.8889,69.4444,0,16.6667
3,3,36,13.8889,69.4444,0,16.6667
3,3,36,13.8889,69.4444,0,16.6667
3,4,36,13.8889,69.4444,0,16.6667
3,4,36,13.8889,69.4444,0,16.6667
3,5,36,13.8889,69.4444,0,16.6667
3,5,36,13.8889,69.4444,0,16.6667
3,6,36,13.8889,69.4444,0,16.6667
3,6,36,13.8889,69.4444,0,16.6667
3,0,41,12.1951,60.9756,12.1951,14.6341
3,0,41,12.1951,60.9756,12.1951,14.6341
3,3,41,12.1951,60.9756,12.1951,14.6341
3,3,41,12.1951,60.9756,12.1951,14.6341
3,26,45,100,0,0,0
3,26,45,100,0,0,0
3,27,45,100,0,0,0
3,27,45,100,0,0,0
3,28,45,100,0,0,0
3,28,45,100,0,0,0
3,29,45,100,0,0,0
3,29,45,100,0,0,0
3,30,45,100,0,0,0
3,30,45,100,0,0,0
3,17,45,55.5556,44.4444,0,0
3,21,45,55.5556,44.4444,0,0
3,30,45,100,0,0,0
3,23,45,55.5556,4.44444,0,40
3,6,45,11.1111,55.5556,0,33.3333
3,20,45,55.5556,44.4444,0,0
3,26,45,100,0,0,0
3,28,45,100,0,0,0
3,26,45,100,0,0,0
3,9,45,55.5556,4.44444,0,40
3,10,45,55.5556,4.44444,0,40
3,26,45,100,0,0,0
3,1,45,11.1111,55.5556,0,33.3333
3,2,45,11.1111,55.5556,0,33.3333
3,17,45,55.5556,44.4444,0,0
3,11,45,55.5556,13.3333,0,31.1111
3,26,45,100,0,0,0
3,9,45,55.5556,4.44444,0,40
3,8,45,55.5556,8.88889,0,35.5556
3,7,45,55.5556,13.3333,0,31.1111
3,7,45,55.5556,13.3333,0,31.1111
3,0,45,11.1111,64.4444,11.1111,13.3333
3,26,45,100,0,0,0
3,2,45,11.1111,55.5556,0,33.3333
3,0,45,11.1111,64.4444,11.1111,13.3333
3,10,45,55.5556,4.44444,0,40
3,30,45,100,0,0,0
3,2,45,11.1111,55.5556,0,33.3333
3,28,45,100,0,0,0
3,19,45,55.5556,44.4444,0,0
3,18,45,55.5556,44.4444,0,0
3,27,45,100,0,0,0
3,13,45,55.5556,4.44444,0,40
3,4,45,11.1111,55.5556,0,33.3333
3,22,45,55.5556,4.44444,0,40
3,5,45,11.1111,55.5556,0,33.3333
3,26,45,100,0,0,0
3,11,45,55.5556,13.3333,0,31.1111
3,9,45,55.5556,4.44444,0,40
3,26,45,100,0,0,0
3,3,45,11.1111,64.4444,11.1111,13.3333
3,1,45,11.1111,55.5556,0,33.3333
3,12,45,55.5556,8.88889,0,35.5556
3,19,45,55.5556,44.4444,0,0
3,16,45,55.5556,44.4444,0,0
3,6,45,11.1111,55.5556,0,33.3333
3,23,45,55.5556,4.44444,0,40
3,15,45,55.5556,44.4444,0,0
3,18,45,55.5556,44.4444,0,0
3,27,45,100,0,0,0
3,14,45,55.5556,44.4444,0,0
3,13,45,55.5556,4.44444,0,40
3,26,45,100,0,0,0
3,26,45,100,0,0,0
3,10,45,55.5556,4.44444,0,40
3,2,45,11.1111,55.5556,0,33.3333
3,26,45,100,0,0,0
3,4,45,11.1111,55.5556,0,33.3333
3,12,45,55.5556,8.88889,0,35.5556
3,26,45,100,0,0,0
3,7,45,55.5556,13.3333,0,31.1111
3,0,45,11.1111,64.4444,11.1111,13.3333
3,8,45,55.5556,8.88889,0,35.5556
3,9,45,55.5556,4.44444,0,40
3,11,45,55.5556,13.3333,0,31.1111
3,26,45,100,0,0,0
3,1,45,11.1111,55.5556,0,33.3333
3,8,45,55.5556,8.88889,0,35.5556
3,3,45,11.1111,64.4444,11.1111,13.3333
3,7,45,55.5556,13.3333,0,31.1111
3,22,45,55.5556,4.44444,0,40
3,13,45,55.5556,4.44444,0,40
3,5,45,11.1111,55.5556,0,33.3333
3,4,45,11.1111,55.5556,0,33.3333
3,8,45,55.5556,8.88889,0,35.5556
3,0,45,11.1111,64.4444,11.1111,13.3333
3,12,45,55.5556,8.88889,0,35.5556
3,1,45,11.1111,55.5556,0,33.3333
3,3,45,11.1111,64.4444,11.1111,13.3333
3,12,45,55.5556,8.88889,0,35.5556
3,11,45,55.5556,13.3333,0,31.1111
3,3,45,11.1111,64.4444,11.1111,13.3333
3,10,45,55.5556,4.44444,0,40
3,0,46,10.8696,65.2174,10.8696,13.0435
3,0,46,10.8696,65.2174,10.8696,13.0435
3,3,46,10.8696,65.2174,10.8696,13.0435
3,3,46,10.8696,65.2174,10.8696,13.0435
3,9,46,54.3478,4.34783,0,41.3043
3,10,46,54.3478,4.34783,0,41.3043
3,8,46,54.3478,8.69565,0,36.9565
3,26,46,97.8261,2.17391,0,0
3,26,46,97.8261,2.17391,0,0
3,9,46,54.3478,4.34783,0,41.3043
3,8,46,54.3478,8.69565,0,36.9565
3,9,46,54.3478,4.34783,0,41.3043
3,8,46,54.3478,8.69565,0,36.9565
3,1,46,10.8696,54.3478,0,34.7826
3,26,46,97.8261,2.17391,0,0
3,7,46,54.3478,13.0435,0,32.6087
3,2,46,10.8696,54.3478,0,34.7826
3,10,46,54.3478,4.34783,0,41.3043
3,10,46,54.3478,4.34783,0,41.3043
3,2,46,10.8696,54.3478,0,34.7826
3,7,46,54.3478,13.0435,0,32.6087
3,1,46,10.8696,54.3478,0,34.7826
3,0,46,10.8696,65.2174,10.8696,13.0435
3,23,46,54.3478,4.34783,0,41.3043
3,30,46,97.8261,2.17391,0,0
3,0,46,10.8696,65.2174,10.8696,13.0435
3,22,46,54.3478,4.34783,0,41.3043
3,22,46,54.3478,4.34783,0,41.3043
3,6,46,10.8696,54.3478,0,34.7826
3,13,46,54.3478,4.34783,0,41.3043
3,23,46,54.3478,4.34783,0,41.3043
3,26,46,97.8261,2.17391,0,0
3,30,46,97.8261,2.17391,0,0
3,5,46,10.8696,54.3478,0,34.7826
3,22,46,54.3478,4.34783,0,41.3043
3,6,46,10.8696,54.3478,0,34.7826
3,5,46,10.8696,54.3478,0,34.7826
3,23,46,54.3478,4.34783,0,41.3043
3,13,46,54.3478,4.34783,0,41.3043
3,11,46,54.3478,13.0435,0,32.6087
3,3,46,10.8696,65.2174,10.8696,13.0435
3,12,46,54.3478,8.69565,0,36.9565
3,12,46,54.3478,8.69565,0,36.9565
3,4,46,10.8696,54.3478,0,34.7826
3,27,46,97.8261,2.17391,0,0
3,13,46,54.3478,4.34783,0,41.3043
3,4,46,10.8696,54.3478,0,34.7826
3,5,47,10.6383,53.1915,0,36.1702
3,6,47,10.6383,53.1915,0,36.1702
3,5,47,10.6383,53.1915,0,36.1702
3,22,47,53.1915,6.38298,0,40.4255
3,5,47,10.6383,53.1915,0,36.1702
3,6,47,10.6383,53.1915,0,36.1702
3,23,47,53.1915,6.38298,0,40.4255
3,2,47,10.6383,53.1915,0,36.1702
3,6,47,10.6383,53.1915,0,36.1702
3,4,47,10.6383,53.1915,0,36.1702
3,13,47,53.1915,6.38298,0,40.4255
3,4,47,10.6383,53.1915,0,36.1702
3,4,47,10.6383,53.1915,0,36.1702
3,2,47,10.6383,53.1915,0,36.1702
3,1,47,10.6383,53.1915,0,36.1702
3,1,47,10.6383,53.1915,0,36.1702
3,10,47,53.1915,6.38298,0,40.4255
3,2,47,10.6383,53.1915,0,36.1702
3,9,47,53.1915,6.38298,0,40.4255
3,1,47,10.6383,53.1915,0,36.1702
3,13,48,52.0833,6.25,0,41.6667
3,8,48,52.0833,12.5,0,35.4167
3,7,48,52.0833,12.5,0,35.4167
3,0,48,10.4167,66.6667,10.4167,12.5
3,23,48,52.0833,6.25,0,41.6667
3,22,48,52.0833,6.25,0,41.6667
3,23,48,52.0833,6.25,0,41.6667
3,6,48,10.4167,54.1667,0,35.4167
3,13,48,52.0833,6.25,0,41.6667
3,23,48,52.0833,6.25,0,41.6667
3,6,48,10.4167,54.1667,0,35.4167
3,30,48,93.75,6.25,0,0
3,5,48,10.4167,54.1667,0,35.4167
3,22,48,52.0833,6.25,0,41.6667
3,4,48,10.4167,54.1667,0,35.4167
3,30,48,93.75,6.25,0,0
3,22,48,52.0833,6.25,0,41.6667
3,5,48,10.4167,54.1667,0,35.4167
3,10,48,52.0833,6.25,0,41.6667
3,11,48,52.0833,12.5,0,35.4167
3,26,48,93.75,6.25,0,0
3,3,48,10.4167,66.6667,10.4167,12.5
3,12,48,52.0833,12.5,0,35.4167
3,11,48,52.0833,12.5,0,35.4167
3,3,48,10.4167,66.6667,10.4167,12.5
3,12,48,52.0833,12.5,0,35.4167
3,27,48,93.75,6.25,0,0
3,10,48,52.0833,6.25,0,41.6667
3,2,48,10.4167,54.1667,0,35.4167
3,11,48,52.0833,12.5,0,35.4167
3,12,48,52.0833,12.5,0,35.4167
3,13,48,52.0833,6.25,0,41.6667
3,11,48,52.0833,12.5,0,35.4167
3,4,48,10.4167,54.1667,0,35.4167
3,3,48,10.4167,66.6667,10.4167,12.5
3,26,48,93.75,6.25,0,0
3,26,48,93.75,6.25,0,0
3,10,48,52.0833,6.25,0,41.6667
3,2,48,10.4167,54.1667,0,35.4167
3,9,48,52.0833,6.25,0,41.6667
3,1,48,10.4167,54.1667,0,35.4167
3,9,48,52.0833,6.25,0,41.6667
3,1,48,10.4167,54.1667,0,35.4167
3,9,48,52.0833,6.25,0,41.6667
3,8,48,52.0833,12.5,0,35.4167
3,7,48,52.0833,12.5,0,35.4167
3,26,48,93.75,6.25,0,0
3,8,48,52.0833,12.5,0,35.4167
3,7,48,52.0833,12.5,0,35.4167
3,0,48,10.4167,66.6667,10.4167,12.5
3,22,49,51.0204,8.16327,0,40.8163
3,13,49,51.0204,8.16327,0,40.8163
3,23,49,51.0204,8.16327,0,40.8163
3,10,49,51.0204,8.16327,0,40.8163
3,27,49,91.8367,8.16327,0,0
3,9,49,51.0204,8.16327,0,40.8163
3,2,49,10.2041,55.102,0,34.6939
3,5,49,10.2041,55.102,0,34.6939
3,6,49,10.2041,55.102,0,34.6939
3,6,49,10.2041,55.102,0,34.6939
3,13,49,51.0204,8.16327,0,40.8163
3,6,49,10.2041,55.102,0,34.6939
3,4,49,10.2041,55.102,0,34.6939
3,30,49,91.8367,8.16327,0,0
3,22,49,51.0204,8.16327,0,40.8163
3,5,49,10.2041,55.102,0,34.6939
3,5,49,10.2041,55.102,0,34.6939
3,13,49,51.0204,8.16327,0,40.8163
3,6,49,10.2041,55.102,0,34.6939
3,2,49,10.2041,55.102,0,34.6939
3,4,49,10.2041,55.102,0,34.6939
3,4,49,10.2041,55.102,0,34.6939
3,4,49,10.2041,55.102,0,34.6939
3,22,49,51.0204,8.16327,0,40.8163
3,5,49,10.2041,55.102,0,34.6939
3,3,49,10.2041,67.3469,10.2041,12.2449
3,3,49,10.2041,67.3469,10.2041,12.2449
3,1,49,10.2041,55.102,0,34.6939
3,11,49,51.0204,14.2857,0,34.6939
3,3,49,10.2041,67.3469,10.2041,12.2449
3,10,49,51.0204,8.16327,0,40.8163
3,9,49,51.0204,8.16327,0,40.8163
3,2,49,10.2041,55.102,0,34.6939
3,1,49,10.2041,55.102,0,34.6939
3,1,49,10.2041,55.102,0,34.6939
3,0,49,10.2041,67.3469,10.2041,12.2449
3,0,49,10.2041,67.3469,10.2041,12.2449
3,30,49,91.8367,8.16327,0,0
3,23,49,51.0204,8.16327,0,40.8163
3,26,49,91.8367,8.16327,0,0
3,10,49,51.0204,8.16327,0,40.8163
3,2,49,10.2041,55.102,0,34.6939
3,23,49,51.0204,8.16327,0,40.8163
3,7,49,51.0204,14.2857,0,34.6939
3,26,49,91.8367,8.16327,0,0
3,9,49,51.0204,8.16327,0,40.8163
3,1,49,10.2041,55.102,0,34.6939
3,0,49,10.2041,67.3469,10.2041,12.2449
3,26,50,90,10,0,0
3,26,50,90,10,0,0
3,27,50,90,10,0,0
3,27,50,90,10,0,0
3,28,50,90,10,0,0
3,28,50,90,10,0,0
3,29,50,90,10,0,0
3,29,50,90,10,0,0
3,30,50,90,10,0,0
3,30,50,90,10,0,0
3,2,50,10,56,0,34
3,12,50,50,16,0,34
3,9,50,50,10,0,40
3,11,50,50,14,0,36
3,1,50,10,56,0,34
3,4,50,10,56,0,34
3,1,50,10,56,0,34
3,11,50,50,14,0,36
3,3,50,10,68,10,12
3,26,50,90,10,0,0
3,2,50,10,56,0,34
3,4,50,10,56,0,34
3,8,50,50,16,0,34
3,26,50,90,10,0,0
3,12,50,50,16,0,34
3,11,50,50,14,0,36
3,8,50,50,16,0,34
3,7,50,50,14,0,36
3,0,50,10,68,10,12
3,11,50,50,14,0,36
3,3,50,10,68,10,12
3,3,50,10,68,10,12
3,12,50,50,16,0,34
3,7,50,50,14,0,36
3,23,50,50,10,0,40
3,1,50,10,56,0,34
3,13,50,50,10,0,40
3,4,50,10,56,0,34
3,6,50,10,56,0,34
3,22,50,50,10,0,40
3,8,50,50,16,0,34
3,10,50,50,10,0,40
3,5,50,10,56,0,34
3,7,50,50,14,0,36
3,2,50,10,56,0,34
3,6,50,10,56,0,34
3,5,50,10,56,0,34
3,0,50,10,68,10,12
3,6,50,10,56,0,34
3,5,50,10,56,0,34
3,0,51,9.80392,68.6275,9.80392,11.7647
3,0,51,9.80392,68.6275,9.80392,11.7647
3,3,51,9.80392,68.6275,9.80392,11.7647
3,3,51,9.80392,68.6275,9.80392,11.7647
3,26,51,88.2353,11.7647,0,0
3,30,51,88.2353,11.7647,0,0
3,0,51,9.80392,68.6275,9.80392,11.7647
3,30,51,88.2353,11.7647,0,0
3,0,51,9.80392,68.6275,9.80392,11.7647
3,23,51,49.0196,9.80392,0,41.1765
3,27,51,88.2353,11.7647,0,0
3,10,51,49.0196,9.80392,0,41.1765
3,7,51,49.0196,15.6863,0,35.2941
3,11,51,49.0196,15.6863,0,35.2941
3,3,51,9.80392,68.6275,9.80392,11.7647
3,13,51,49.0196,9.80392,0,41.1765
3,22,51,49.0196,9.80392,0,41.1765
3,26,51,88.2353,11.7647,0,0
3,9,51,49.0196,9.80392,0,41.1765
3,4,51,9.80392,56.8627,0,33.3333
3,13,51,49.0196,9.80392,0,41.1765
3,8,51,49.0196,17.6471,0,33.3333
3,21,51,49.0196,50.9804,0,0
3,27,51,88.2353,11.7647,0,0
3,30,51,88.2353,11.7647,0,0
3,11,51,49.0196,15.6863,0,35.2941
3,7,51,49.0196,15.6863,0,35.2941
3,27,51,88.2353,11.7647,0,0
3,0,51,9.80392,68.6275,9.80392,11.7647
3,22,51,49.0196,9.80392,0,41.1765
3,30,51,88.2353,11.7647,0,0
3,23,51,49.0196,9.80392,0,41.1765
3,4,51,9.80392,56.8627,0,33.3333
3,6,51,9.80392,56.8627,0,33.3333
3,13,51,49.0196,9.80392,0,41.1765
3,22,51,49.0196,9.80392,0,41.1765
3,7,51,49.0196,15.6863,0,35.2941
3,2,51,9.80392,56.8627,0,33.3333
3,12,51,49.0196,17.6471,0,33.3333
3,5,51,9.80392,56.8627,0,33.3333
3,11,51,49.0196,15.6863,0,35.2941
3,6,51,9.80392,56.8627,0,33.3333
3,26,51,88.2353,11.7647,0,0
3,3,51,9.80392,68.6275,9.80392,11.7647
3,26,51,88.2353,11.7647,0,0
3,26,51,88.2353,11.7647,0,0
3,14,51,49.0196,50.9804,0,0
3,10,51,49.0196,9.80392,0,41.1765
3,12,51,49.0196,17.6471,0,33.3333
3,23,51,49.0196,9.80392,0,41.1765
3,11,51,49.0196,15.6863,0,35.2941
3,2,51,9.80392,56.8627,0,33.3333
3,10,51,49.0196,9.80392,0,41.1765
3,10,51,49.0196,9.80392,0,41.1765
3,3,51,9.80392,68.6275,9.80392,11.7647
3,26,51,88.2353,11.7647,0,0
3,8,51,49.0196,17.6471,0,33.3333
3,7,51,49.0196,15.6863,0,35.2941
3,0,51,9.80392,68.6275,9.80392,11.7647
3,22,51,49.0196,9.80392,0,41.1765
3,1,51,9.80392,56.8627,0,33.3333
3,30,51,88.2353,11.7647,0,0
3,9,51,49.0196,9.80392,0,41.1765
3,5,51,9.80392,56.8627,0,33.3333
3,5,51,9.80392,56.8627,0,33.3333
3,26,51,88.2353,11.7647,0,0
3,9,51,49.0196,9.80392,0,41.1765
3,1,51,9.80392,56.8627,0,33.3333
3,18,51,49.0196,50.9804,0,0
3,3,51,9.80392,68.6275,9.80392,11.7647
3,17,51,49.0196,50.9804,0,0
3,26,51,88.2353,11.7647,0,0
3,10,51,49.0196,9.80392,0,41.1765
3,2,51,9.80392,56.8627,0,33.3333
3,26,51,88.2353,11.7647,0,0
3,26,51,88.2353,11.7647,0,0
3,9,51,49.0196,9.80392,0,41.1765
3,1,51,9.80392,56.8627,0,33.3333
3,12,51,49.0196,17.6471,0,33.3333
3,11,51,49.0196,15.6863,0,35.2941
3,3,51,9.80392,68.6275,9.80392,11.7647
3,26,51,88.2353,11.7647,0,0
3,2,51,9.80392,56.8627,0,33.3333
3,0,51,9.80392,68.6275,9.80392,11.7647
3,3,51,9.80392,68.6275,9.80392,11.7647
3,8,51,49.0196,17.6471,0,33.3333
3,7,51,49.0196,15.6863,0,35.2941
3,0,51,9.80392,68.6275,9.80392,11.7647
3,1,52,9.61538,57.6923,0,32.6923
3,1,52,9.61538,57.6923,0,32.6923
3,2,52,9.61538,57.6923,0,32.6923
3,2,52,9.61538,57.6923,0,32.6923
3,4,52,9.61538,57.6923,0,32.6923
3,4,52,9.61538,57.6923,0,32.6923
3,5,52,9.61538,57.6923,0,32.6923
3,5,52,9.61538,57.6923,0,32.6923
3,6,52,9.61538,57.6923,0,32.6923
3,6,52,9.61538,57.6923,0,32.6923
3,12,52,48.0769,17.3077,0,34.6154
3,13,52,48.0769,11.5385,0,40.3846
3,9,52,48.0769,11.5385,0,40.3846
3,10,52,48.0769,11.5385,0,40.3846
3,12,52,48.0769,17.3077,0,34.6154
3,26,52,86.5385,13.4615,0,0
3,26,52,86.5385,13.4615,0,0
3,23,52,48.0769,11.5385,0,40.3846
3,12,52,48.0769,17.3077,0,34.6154
3,10,52,48.0769,11.5385,0,40.3846
3,2,52,9.61538,57.6923,0,32.6923
3,8,52,48.0769,17.3077,0,34.6154
3,0,52,9.61538,69.2308,9.61538,11.5385
3,3,52,9.61538,69.2308,9.61538,11.5385
3,8,52,48.0769,17.3077,0,34.6154
3,11,52,48.0769,17.3077,0,34.6154
3,27,52,86.5385,13.4615,0,0
3,26,52,86.5385,13.4615,0,0
3,7,52,48.0769,17.3077,0,34.6154
3,0,52,9.61538,69.2308,9.61538,11.5385
3,8,52,48.0769,17.3077,0,34.6154
3,7,52,48.0769,17.3077,0,34.6154
3,9,52,48.0769,11.5385,0,40.3846
3,1,52,9.61538,57.6923,0,32.6923
3,26,52,86.5385,13.4615,0,0
3,0,52,9.61538,69.2308,9.61538,11.5385
3,0,52,9.61538,69.2308,9.61538,11.5385
3,3,52,9.61538,69.2308,9.61538,11.5385
3,22,52,48.0769,11.5385,0,40.3846
3,30,52,86.5385,13.4615,0,0
3,30,52,86.5385,13.4615,0,0
3,22,52,48.0769,11.5385,0,40.3846
3,6,52,9.61538,57.6923,0,32.6923
3,3,52,9.61538,69.2308,9.61538,11.5385
3,3,52,9.61538,69.2308,9.61538,11.5385
3,5,52,9.61538,57.6923,0,32.6923
3,7,52,48.0769,17.3077,0,34.6154
3,4,52,9.61538,57.6923,0,32.6923
3,13,52,48.0769,11.5385,0,40.3846
3,0,52,9.61538,69.2308,9.61538,11.5385
3,23,52,48.0769,11.5385,0,40.3846
3,11,52,48.0769,17.3077,0,34.6154
3,11,52,48.0769,17.3077,0,34.6154
