project_id,object_id,object_type,current_time,buffer_count,stock_count
3,10,TRACK,51,1,0
3,10,TRACK,51,1,0
3,3,GEN,51,1,0
3,26,PROC,51,2,0
3,8,TRACK,51,2,0
3,7,TRACK,51,1,0
3,0,GEN,51,1,0
3,22,TRACK,51,1,0
3,1,GEN,51,0,0
3,30,PROC,51,3,0
3,9,TRACK,51,1,0
3,5,GEN,51,0,0
3,5,GEN,51,0,0
3,26,PROC,51,2,0
3,9,TRACK,51,1,0
3,1,GEN,51,0,0
3,18,TRACK,51,1,0
3,3,GEN,51,1,0
3,17,TRACK,51,0,0
3,26,PROC,51,2,0
3,10,TRACK,51,1,0
3,2,GEN,51,0,0
3,26,PROC,51,2,0
3,26,PROC,51,2,0
3,9,TRACK,51,1,0
3,1,GEN,51,0,0
3,12,TRACK,51,2,0
3,11,TRACK,51,1,0
3,3,GEN,51,1,0
3,26,PROC,51,2,0
3,2,GEN,51,0,0
3,0,GEN,51,1,0
3,3,GEN,51,1,0
3,8,TRACK,51,2,0
3,7,TRACK,51,1,0
3,0,GEN,51,1,0
3,1,GEN,52,0,0
3,1,GEN,52,1,0
3,2,GEN,52,0,0
3,2,GEN,52,1,0
3,4,GEN,52,0,0
3,4,GEN,52,1,0
3,5,GEN,52,0,0
3,5,GEN,52,1,0
3,6,GEN,52,0,0
3,6,GEN,52,1,0
3,12,TRACK,52,1,0
3,13,TRACK,52,0,0
3,9,TRACK,52,0,0
3,10,TRACK,52,0,0
3,12,TRACK,52,1,0
3,26,PROC,52,2,0
3,26,PROC,52,2,0
3,23,TRACK,52,0,0
3,12,TRACK,52,1,0
3,10,TRACK,52,0,0
3,2,GEN,52,1,0
3,8,TRACK,52,1,0
3,0,GEN,52,0,0
3,3,GEN,52,0,0
3,8,TRACK,52,1,0
3,11,TRACK,52,1,0
3,27,PROC,52,4,0
3,26,PROC,52,3,0
3,7,TRACK,52,2,0
3,0,GEN,52,0,0
3,8,TRACK,52,1,0
3,7,TRACK,52,2,0
3,9,TRACK,52,0,0
3,1,GEN,52,1,0
3,26,PROC,52,3,0
3,0,GEN,52,0,0
3,0,GEN,52,0,0
3,3,GEN,52,0,0
3,22,TRACK,52,0,0
3,30,PROC,52,3,0
3,30,PROC,52,4,0
3,22,TRACK,52,0,0
3,6,GEN,52,1,0
3,3,GEN,52,0,0
3,3,GEN,52,0,0
3,5,GEN,52,1,0
3,7,TRACK,52,2,0
3,4,GEN,52,1,0
3,13,TRACK,52,0,0
3,0,GEN,52,0,0
3,23,TRACK,52,0,0
3,11,TRACK,52,1,0
3,11,TRACK,52,2,0
3,3,GEN,52,0,0
3,8,TRACK,53,1,0
3,11,TRACK,53,1,0
3,3,GEN,53,0,0
3,15,TRACK,53,1,0
3,7,TRACK,53,1,0
3,14,TRACK,53,0,0
3,26,PROC,53,3,0
3,21,TRACK,53,0,0
3,29,PROC,53,0,0
3,30,PROC,53,4,0
3,22,TRACK,53,0,0
3,30,PROC,53,4,0
3,5,GEN,53,1,0
3,23,TRACK,53,0,0
3,6,GEN,53,1,0
3,12,TRACK,53,0,0
3,11,TRACK,53,1,0
3,3,GEN,53,0,0
3,21,TRACK,53,0,0
3,0,GEN,53,0,0
3,26,PROC,53,3,0
3,26,PROC,53,3,0
3,10,TRACK,53,0,0
3,2,GEN,53,1,0
3,14,TRACK,53,0,0
3,26,PROC,53,3,0
3,8,TRACK,53,1,0
3,7,TRACK,53,1,0
3,0,GEN,53,0,0
3,9,TRACK,53,0,0
3,18,TRACK,53,0,0
3,1,GEN,53,0,0
3,9,TRACK,53,1,0
3,19,TRACK,53,1,0
3,18,TRACK,53,0,0
3,1,GEN,53,0,0
3,1,GEN,53,0,0
3,27,PROC,53,4,0
3,13,TRACK,53,0,0
3,4,GEN,53,1,0
3,12,TRACK,53,0,0
3,1,GEN,53,0,0
3,26,PROC,53,3,0
3,12,TRACK,53,0,0
3,11,TRACK,53,1,0
3,3,GEN,53,0,0
3,11,TRACK,53,1,0
3,7,TRACK,53,1,0
3,8,TRACK,53,1,0
3,26,PROC,53,4,0
3,12,TRACK,53,1,0
3,11,TRACK,53,1,0
3,8,TRACK,53,1,0
3,7,TRACK,53,1,0
3,3,GEN,53,0,0
3,0,GEN,53,0,0
3,8,TRACK,54,2,0
3,7,TRACK,54,0,0
3,0,GEN,54,0,0
3,10,TRACK,54,1,0
3,6,GEN,54,0,0
3,11,TRACK,54,0,0
3,7,TRACK,54,0,0
3,2,GEN,54,0,0
3,12,TRACK,54,2,0
3,6,GEN,54,0,0
3,11,TRACK,54,0,0
3,22,TRACK,54,1,0
3,23,TRACK,54,1,0
3,4,GEN,54,0,0
3,5,GEN,54,0,0
3,6,GEN,54,0,0
3,3,GEN,54,0,0
3,4,GEN,54,0,0
3,2,GEN,54,0,0
3,5,GEN,54,0,0
3,5,GEN,54,0,0
3,4,GEN,54,0,0
3,2,GEN,54,0,0
3,13,TRACK,54,1,0
3,28,PROC,55,0,0
3,28,PROC,55,0,0
3,29,PROC,55,0,0
3,29,PROC,55,0,0
3,19,TRACK,55,0,0
3,15,TRACK,55,0,0
3,16,TRACK,55,1,0
3,15,TRACK,55,0,0
3,26,PROC,55,4,0
3,10,TRACK,55,1,0
3,2,GEN,55,0,0
3,26,PROC,55,4,0
3,9,TRACK,55,1,0
3,8,TRACK,55,2,0
3,26,PROC,55,4,0
3,7,TRACK,55,0,0
3,26,PROC,55,4,0
3,0,GEN,55,0,0
3,14,TRACK,55,0,0
3,12,TRACK,55,2,0
3,11,TRACK,55,0,0
3,3,GEN,55,0,0
3,1,GEN,55,0,0
3,28,PROC,55,0,0
3,19,TRACK,55,0,0
3,18,TRACK,55,0,0
3,27,PROC,55,4,0
3,13,TRACK,55,1,0
3,4,GEN,55,0,0
3,0,GEN,56,0,0
3,0,GEN,56,1,0
3,3,GEN,56,0,0
3,3,GEN,56,1,0
3,26,PROC,56,3,0
3,30,PROC,56,3,0
3,14,TRACK,56,0,0
3,26,PROC,56,3,0
3,26,PROC,56,3,0
3,9,TRACK,56,1,0
3,1,GEN,56,0,0
3,9,TRACK,56,1,0
3,1,GEN,56,0,0
3,26,PROC,56,3,0
3,12,TRACK,56,2,0
3,11,TRACK,56,0,0
3,3,GEN,56,1,0
3,26,PROC,56,3,0
3,10,TRACK,56,1,0
3,2,GEN,56,0,0
3,26,PROC,56,3,0
3,9,TRACK,56,1,0
3,1,GEN,56,0,0
3,17,TRACK,56,1,0
3,26,PROC,56,3,0
3,8,TRACK,56,2,0
3,26,PROC,56,3,0
3,10,TRACK,56,1,0
3,26,PROC,56,3,0
3,2,GEN,56,0,0
3,7,TRACK,56,0,0
3,12,TRACK,56,2,0
3,11,TRACK,56,0,0
3,3,GEN,56,1,0
3,0,GEN,56,1,0
3,26,PROC,56,3,0
3,22,TRACK,56,1,0
3,5,GEN,56,0,0
3,30,PROC,56,3,0
3,8,TRACK,56,2,0
3,7,TRACK,56,0,0
3,0,GEN,56,1,0
3,23,TRACK,56,1,0
3,6,GEN,56,0,0
3,26,PROC,56,3,0
3,12,TRACK,56,2,0
3,11,TRACK,56,0,0
3,3,GEN,56,1,0
3,26,PROC,56,3,0
3,10,TRACK,56,1,0
3,30,PROC,56,3,0
3,21,TRACK,56,1,0
3,2,GEN,56,0,0
3,22,TRACK,56,1,0
3,30,PROC,56,3,0
3,5,GEN,56,0,0
3,23,TRACK,56,1,0
3,6,GEN,56,0,0
3,30,PROC,56,3,0
3,27,PROC,56,3,0
3,18,TRACK,56,1,0
3,27,PROC,56,3,0
3,27,PROC,56,3,0
3,13,TRACK,56,1,0
3,4,GEN,56,0,0
3,13,TRACK,56,1,0
3,4,GEN,56,0,0
3,1,GEN,57,0,0
3,1,GEN,57,0,0
3,2,GEN,57,0,0
3,2,GEN,57,0,0
3,4,GEN,57,0,0
3,4,GEN,57,0,0
3,5,GEN,57,0,0
3,5,GEN,57,0,0
3,6,GEN,57,0,0
3,6,GEN,57,0,0
3,16,TRACK,57,0,0
3,3,GEN,57,0,0
3,7,TRACK,57,1,0
3,3,GEN,57,0,0
3,0,GEN,57,0,0
3,0,GEN,57,0,0
3,29,PROC,57,1,0
3,16,TRACK,57,0,0
3,11,TRACK,57,1,0
3,0,GEN,57,0,0
3,15,TRACK,57,0,0
3,14,TRACK,57,0,0
3,3,GEN,57,0,0
3,26,PROC,57,3,0
3,12,TRACK,57,2,0
3,26,PROC,57,3,0
3,10,TRACK,57,1,0
3,11,TRACK,57,1,0
3,2,GEN,57,0,0
3,3,GEN,57,0,0
3,26,PROC,57,3,0
3,26,PROC,57,3,0
3,1,GEN,57,0,0
3,9,TRACK,57,1,0
3,8,TRACK,57,2,0
3,7,TRACK,57,1,0
3,0,GEN,57,0,0
3,21,TRACK,58,0,0
3,22,TRACK,58,0,0
3,30,PROC,58,3,0
3,26,PROC,58,4,0
3,8,TRACK,58,1,0
3,7,TRACK,58,1,0
3,30,PROC,58,4,0
3,0,GEN,58,0,0
3,23,TRACK,58,0,0
3,23,TRACK,58,0,0
3,19,TRACK,58,1,0
3,12,TRACK,58,1,0
3,17,TRACK,58,0,0
3,6,GEN,58,0,0
3,11,TRACK,58,1,0
3,3,GEN,58,0,0
3,29,PROC,58,1,0
3,22,TRACK,58,0,0
3,5,GEN,58,0,0
3,18,TRACK,58,0,0
3,21,TRACK,58,0,0
3,18,TRACK,58,0,0
3,28,PROC,58,1,0
3,30,PROC,58,4,0
3,23,TRACK,58,0,0
3,6,GEN,58,0,0
3,27,PROC,58,4,0
3,22,TRACK,58,0,0
3,13,TRACK,58,0,0
3,4,GEN,58,0,0
3,5,GEN,58,0,0
3,17,TRACK,58,0,0
3,30,PROC,58,4,0
3,13,TRACK,58,0,0
3,26,PROC,58,4,0
3,26,PROC,58,4,0
3,10,TRACK,58,0,0
3,2,GEN,58,0,0
3,12,TRACK,58,1,0
3,11,TRACK,58,1,0
3,9,TRACK,58,0,0
3,1,GEN,58,0,0
3,26,PROC,58,4,0
3,3,GEN,58,0,0
3,26,PROC,58,4,0
3,27,PROC,58,4,0
3,8,TRACK,58,1,0
3,7,TRACK,58,1,0
3,0,GEN,58,0,0
3,13,TRACK,58,0,0
3,4,GEN,58,0,0
3,12,TRACK,58,1,0
3,10,TRACK,58,0,0
3,26,PROC,58,4,0
3,26,PROC,58,4,0
3,9,TRACK,58,0,0
3,1,GEN,58,0,0
3,26,PROC,58,4,0
3,10,TRACK,58,0,0
3,9,TRACK,58,0,0
3,8,TRACK,58,1,0
3,2,GEN,58,0,0
3,12,TRACK,58,1,0
3,3,GEN,58,0,0
3,11,TRACK,58,1,0
3,7,TRACK,59,0,0
