project_id,object_id,current_time,init_time,active_time,error_time,pause_time
4,10,26,25,1,0,0
4,1,26,5,15,0,6
4,2,26,5,15,0,6
4,0,26,5,15,0,6
4,9,26,25,1,0,0
4,1,26,5,15,0,6
4,6,27,5,16,0,6
4,2,27,5,16,0,6
4,22,27,25,2,0,0
4,23,27,25,2,0,0
4,6,27,5,16,0,6
4,6,27,5,16,0,6
4,5,27,5,16,0,6
4,4,27,5,16,0,6
4,5,27,5,16,0,6
4,3,27,5,16,0,6
4,4,27,5,16,0,6
4,5,27,5,16,0,6
4,13,27,25,2,0,0
4,3,27,5,16,0,6
4,4,27,5,16,0,6
4,2,27,5,16,0,6
4,0,27,5,16,0,6
4,10,27,25,2,0,0
4,0,27,5,16,0,6
4,9,27,25,2,0,0
4,1,27,5,16,0,6
4,7,27,25,2,0,0
4,2,27,5,16,0,6
4,11,27,25,2,0,0
4,3,27,5,16,0,6
4,0,27,5,16,0,6
4,1,27,5,16,0,6
4,1,27,5,16,0,6
4,7,28,25,2,0,1
4,8,28,25,3,0,0
4,7,28,25,2,0,1
4,12,28,25,3,0,0
4,0,28,5,17,0,6
4,11,28,25,2,0,1
4,3,28,5,17,0,6
4,11,28,25,2,0,1
4,7,29,25,3,0,1
4,8,29,25,4,0,0
4,7,29,25,3,0,1
4,0,29,5,18,0,6
4,11,29,25,3,0,1
4,12,29,25,4,0,0
4,11,29,25,3,0,1
4,3,29,5,18,0,6
4,3,30,5,19,0,6
4,0,30,5,19,0,6
4,11,30,25,4,0,1
4,3,30,5,19,0,6
4,7,30,25,4,0,1
4,0,30,5,19,0,6
4,3,30,5,19,0,6
4,0,30,5,19,0,6
4,0,31,5,20,0,6
4,0,31,5,20,0,6
4,1,31,5,20,0,6
4,1,31,5,20,0,6
4,2,31,5,20,0,6
4,2,31,5,20,0,6
4,3,31,5,20,0,6
4,3,31,5,20,0,6
4,4,31,5,20,0,6
4,4,31,5,20,0,6
4,5,31,5,20,0,6
4,5,31,5,20,0,6
4,6,31,5,20,0,6
4,6,31,5,20,0,6
4,3,32,5,21,0,6
4,7,32,25,6,0,1
4,0,32,5,21,0,6
4,0,32,5,21,0,6
4,3,32,5,21,0,6
4,0,32,5,21,0,6
4,11,32,25,6,0,1
4,3,32,5,21,0,6
4,0,36,5,25,0,6
4,0,36,5,25,0,6
4,1,36,5,25,0,6
4,1,36,5,25,0,6
4,2,36,5,25,0,6
4,2,36,5,25,0,6
4,3,36,5,25,0,6
4,3,36,5,25,0,6
4,4,36,5,25,0,6
4,4,36,5,25,0,6
4,5,36,5,25,0,6
4,5,36,5,25,0,6
4,6,36,5,25,0,6
4,6,36,5,25,0,6
4,0,41,5,25,5,6
4,0,41,5,25,5,6
4,3,41,5,25,5,6
4,3,41,5,25,5,6
4,27,45,45,0,0,0
4,27,45,45,0,0,0
4,28,45,45,0,0,0
4,28,45,45,0,0,0
4,29,45,45,0,0,0
4,29,45,45,0,0,0
4,30,45,45,0,0,0
4,30,45,45,0,0,0
4,31,45,45,0,0,0
4,31,45,45,0,0,0
4,8,45,25,4,0,16
4,7,45,25,6,0,14
4,13,45,25,2,0,18
4,23,45,25,2,0,18
4,4,45,5,25,0,15
4,20,45,25,20,0,0
4,0,45,5,29,5,6
4,29,45,45,0,0,0
4,18,45,25,20,0,0
4,29,45,45,0,0,0
4,19,45,25,20,0,0
4,15,45,25,20,0,0
4,14,45,25,20,0,0
4,27,45,45,0,0,0
4,27,45,45,0,0,0
4,6,45,5,25,0,15
4,9,45,25,2,0,18
4,27,45,45,0,0,0
4,1,45,5,25,0,15
4,16,45,25,20,0,0
4,28,45,45,0,0,0
4,13,45,25,2,0,18
4,27,45,45,0,0,0
4,17,45,25,20,0,0
4,12,45,25,4,0,16
4,4,45,5,25,0,15
4,11,45,25,6,0,14
4,10,45,25,2,0,18
4,2,45,5,25,0,15
4,27,45,45,0,0,0
4,12,45,25,4,0,16
4,11,45,25,6,0,14
4,3,45,5,29,5,6
4,10,45,25,2,0,18
4,27,45,45,0,0,0
4,3,45,5,29,5,6
4,2,45,5,25,0,15
4,19,45,25,20,0,0
4,8,45,25,4,0,16
4,9,45,25,2,0,18
4,27,45,45,0,0,0
4,22,45,25,2,0,18
4,5,45,5,25,0,15
4,1,45,5,25,0,15
4,17,45,25,20,0,0
4,27,45,45,0,0,0
4,12,45,25,4,0,16
4,1,45,5,25,0,15
4,11,45,25,6,0,14
4,18,45,25,20,0,0
4,27,45,45,0,0,0
4,8,45,25,4,0,16
4,7,45,25,6,0,14
4,0,45,5,29,5,6
4,27,45,45,0,0,0
4,27,45,45,0,0,0
4,10,45,25,2,0,18
4,2,45,5,25,0,15
4,3,45,5,29,5,6
4,28,45,45,0,0,0
4,27,45,45,0,0,0
4,7,45,25,6,0,14
4,9,45,25,2,0,18
4,9,45,25,2,0,18
4,13,45,25,2,0,18
4,1,45,5,25,0,15
4,4,45,5,25,0,15
4,8,45,25,4,0,16
4,7,45,25,6,0,14
4,0,45,5,29,5,6
4,12,45,25,4,0,16
4,0,45,5,29,5,6
4,10,45,25,2,0,18
4,21,45,25,20,0,0
4,2,45,5,25,0,15
4,3,45,5,29,5,6
4,31,45,45,0,0,0
4,31,45,45,0,0,0
4,22,45,25,2,0,18
4,5,45,5,25,0,15
4,23,45,25,2,0,18
4,11,45,25,6,0,14
4,6,45,5,25,0,15
4,0,46,5,30,5,6
4,0,46,5,30,5,6
4,3,46,5,30,5,6
4,3,46,5,30,5,6
4,9,46,25,2,0,19
4,27,46,45,1,0,0
4,8,46,25,4,0,17
4,9,46,25,2,0,19
4,27,46,45,1,0,0
4,1,46,5,25,0,16
4,22,46,25,2,0,19
4,8,46,25,4,0,17
4,23,46,25,2,0,19
4,7,46,25,6,0,15
4,27,46,45,1,0,0
4,23,46,25,2,0,19
4,10,46,25,2,0,19
4,22,46,25,2,0,19
4,6,46,5,25,0,16
4,31,46,45,1,0,0
4,2,46,5,25,0,16
4,23,46,25,2,0,19
4,5,46,5,25,0,16
4,9,46,25,2,0,19
4,10,46,25,2,0,19
4,1,46,5,25,0,16
4,13,46,25,2,0,19
4,28,46,45,1,0,0
4,31,46,45,1,0,0
4,4,46,5,25,0,16
4,22,46,25,2,0,19
4,13,46,25,2,0,19
4,5,46,5,25,0,16
4,0,46,5,30,5,6
4,13,46,25,2,0,19
4,12,46,25,4,0,17
4,6,46,5,25,0,16
4,12,46,25,4,0,17
4,4,46,5,25,0,16
4,11,46,25,6,0,15
4,3,46,5,30,5,6
4,27,46,45,1,0,0
4,12,46,25,4,0,17
4,11,46,25,6,0,15
4,3,46,5,30,5,6
4,1,47,5,25,0,17
4,9,47,25,3,0,19
4,1,47,5,25,0,17
4,6,47,5,25,0,17
4,1,47,5,25,0,17
4,5,47,5,25,0,17
4,13,47,25,3,0,19
4,4,47,5,25,0,17
4,23,47,25,3,0,19
4,6,47,5,25,0,17
4,6,47,5,25,0,17
4,4,47,5,25,0,17
4,5,47,5,25,0,17
4,4,47,5,25,0,17
4,22,47,25,3,0,19
4,5,47,5,25,0,17
4,13,48,25,3,0,20
4,23,48,25,3,0,20
4,22,48,25,3,0,20
4,31,48,45,3,0,0
4,23,48,25,3,0,20
4,6,48,5,26,0,17
4,5,48,5,26,0,17
4,22,48,25,3,0,20
4,31,48,45,3,0,0
4,22,48,25,3,0,20
4,5,48,5,26,0,17
4,13,48,25,3,0,20
4,4,48,5,26,0,17
4,27,48,45,3,0,0
4,10,48,25,4,0,19
4,2,48,5,25,0,18
4,10,48,25,4,0,19
4,12,48,25,6,0,17
4,11,48,25,6,0,17
4,3,48,5,32,5,6
4,28,48,45,3,0,0
4,27,48,45,3,0,0
4,12,48,25,6,0,17
4,11,48,25,6,0,17
4,3,48,5,32,5,6
4,12,48,25,6,0,17
4,11,48,25,6,0,17
4,13,48,25,3,0,20
4,4,48,5,26,0,17
4,8,48,25,6,0,17
4,7,48,25,6,0,17
4,0,48,5,32,5,6
4,3,48,5,32,5,6
4,11,48,25,6,0,17
4,8,48,25,6,0,17
4,9,48,25,3,0,20
4,9,48,25,3,0,20
4,27,48,45,3,0,0
4,1,48,5,26,0,17
4,9,48,25,3,0,20
4,7,48,25,6,0,17
4,1,48,5,26,0,17
4,27,48,45,3,0,0
4,8,48,25,6,0,17
4,7,48,25,6,0,17
4,0,48,5,32,5,6
4,23,49,25,4,0,20
4,22,49,25,4,0,20
4,6,49,5,27,0,17
4,13,49,25,4,0,20
4,22,49,25,4,0,20
4,13,49,25,4,0,20
4,5,49,5,27,0,17
4,4,49,5,27,0,17
4,9,49,25,4,0,20
4,27,49,45,4,0,0
4,9,49,25,4,0,20
4,28,49,45,4,0,0
4,5,49,5,27,0,17
4,1,49,5,27,0,17
4,31,49,45,4,0,0
4,23,49,25,4,0,20
4,6,49,5,27,0,17
4,6,49,5,27,0,17
4,5,49,5,27,0,17
4,5,49,5,27,0,17
4,23,49,25,4,0,20
4,3,49,5,33,5,6
4,4,49,5,27,0,17
4,6,49,5,27,0,17
4,4,49,5,27,0,17
4,3,49,5,33,5,6
4,13,49,25,4,0,20
4,4,49,5,27,0,17
4,11,49,25,7,0,17
4,1,49,5,27,0,17
4,2,49,5,25,0,19
4,3,49,5,33,5,6
4,0,49,5,33,5,6
4,10,49,25,5,0,19
4,2,49,5,25,0,19
4,1,49,5,27,0,17
4,9,49,25,4,0,20
4,1,49,5,27,0,17
4,22,49,25,4,0,20
4,0,49,5,33,5,6
4,2,49,5,25,0,19
4,7,49,25,7,0,17
4,0,49,5,33,5,6
4,31,49,45,4,0,0
4,27,50,45,5,0,0
4,27,50,45,5,0,0
4,28,50,45,5,0,0
4,28,50,45,5,0,0
4,29,50,45,5,0,0
4,29,50,45,5,0
