project_id,object_id,current_time,init_time,active_time,error_time,pause_time
5,6,100,65,30,5,0
5,3,100,25,69,0,6
5,1,100,25,54,0,21
5,4,100,45,44,0,11
5,1,100,25,54,0,21
5,4,100,45,44,0,11
5,2,100,25,75,0,0
5,0,100,5,68,10,17
5,1,100,25,54,0,21
5,4,100,45,44,0,11
5,0,100,5,68,10,17
5,1,100,25,54,0,21
5,0,100,5,68,10,17
5,4,101,45,45,0,11
5,4,101,45,45,0,11
5,4,101,45,45,0,11
5,2,101,25,76,0,0
5,4,101,45,45,0,11
5,3,101,25,70,0,6
5,4,101,45,45,0,11
5,0,101,5,69,10,17
5,0,101,5,69,10,17
5,1,101,25,55,0,21
5,1,101,25,55,0,21
5,0,102,5,70,10,17
5,0,102,5,70,10,17
5,2,103,25,78,0,0
5,0,103,5,71,10,17
5,0,103,5,71,10,17
5,1,103,25,57,0,21
5,0,103,5,71,10,17
5,2,103,25,78,0,0
5,4,103,45,45,2,11
5,1,103,25,57,0,21
5,0,103,5,71,10,17
5,5,105,65,35,5,0
5,5,105,65,35,5,0
5,6,105,65,35,5,0
5,6,105,65,35,5,0
5,3,105,25,74,0,6
5,4,105,45,45,4,11
5,1,105,25,59,0,21
5,0,105,5,73,10,17
5,2,105,25,80,0,0
5,4,105,45,45,4,11
5,4,105,45,45,4,11
5,1,105,25,59,0,21
5,0,105,5,73,10,17
5,1,105,25,59,0,21
5,1,105,25,59,0,21
5,0,105,5,73,10,17
5,4,106,45,45,5,11
5,4,106,45,45,5,11
5,0,107,5,75,10,17
5,0,107,5,75,10,17
5,0,108,5,76,10,17
5,1,108,25,62,0,21
5,0,108,5,76,10,17
5,0,108,5,76,10,17
5,5,110,65,40,5,0
5,5,110,65,40,5,0
5,6,110,65,40,5,0
5,6,110,65,40,5,0
5,1,110,25,64,0,21
5,4,110,45,49,5,11
5,1,110,25,64,0,21
5,0,110,5,78,10,17
5,3,110,25,79,0,6
5,4,110,45,49,5,11
5,4,110,45,49,5,11
5,1,110,25,64,0,21
5,0,110,5,78,10,17
5,2,110,25,85,0,0
5,1,110,25,64,0,21
5,0,110,5,78,10,17
5,4,111,45,49,5,12
5,4,111,45,49,5,12
5,1,111,25,65,0,21
5,0,111,5,79,10,17
5,2,111,25,86,0,0
5,3,111,25,80,0,6
5,4,111,45,49,5,12
5,4,111,45,49,5,12
5,1,111,25,65,0,21
5,0,111,5,79,10,17
5,1,111,25,65,0,21
5,0,111,5,79,10,17
5,0,112,5,80,10,17
5,0,112,5,80,10,17
5,3,113,25,82,0,6
5,4,113,45,51,5,12
5,3,113,25,82,0,6
5,1,113,25,67,0,21
5,0,113,5,80,11,17
5,0,114,5,80,12,17
5,1,114,25,68,0,21
5,0,114,5,80,12,17
5,0,114,5,80,12,17
5,5,115,65,45,5,0
5,5,115,65,45,5,0
5,6,115,65,45,5,0
5,6,115,65,45,5,0
5,2,115,25,90,0,0
5,3,115,25,84,0,6
5,4,115,45,53,5,12
5,0,115,5,80,13,17
5,1,115,25,69,0,21
5,1,115,25,69,0,21
5,4,115,45,53,5,12
5,0,115,5,80,13,17
5,4,116,45,54,5,12
5,4,116,45,54,5,12
5,4,116,45,54,5,12
5,1,116,25,70,0,21
5,0,116,5,80,14,17
5,1,116,25,70,0,21
5,4,116,45,54,5,12
5,3,116,25,85,0,6
5,4,116,45,54,5,12
5,2,116,25,91,0,0
5,4,116,45,54,5,12
5,1,116,25,70,0,21
5,0,116,5,80,14,17
5,1,116,25,70,0,21
5,0,116,5,80,14,17
5,0,117,5,80,15,17
5,0,117,5,80,15,17
5,3,118,25,87,0,6
5,3,118,25,87,0,6
5,4,118,45,56,5,12
5,1,118,25,72,0,21
5,0,118,5,81,15,17
5,5,120,65,50,5,0
5,5,120,65,50,5,0
5,6,120,65,50,5,0
5,6,120,65,50,5,0
5,2,120,25,95,0,0
5,3,120,25,89,0,6
5,4,120,45,58,5,12
5,1,120,25,74,0,21
5,0,120,5,83,15,17
5,4,120,45,58,5,12
5,1,120,25,74,0,21
5,0,120,5,83,15,17
5,4,121,45,59,5,12
5,4,121,45,59,5,12
5,2,121,25,96,0,0
5,3,121,25,90,0,6
5,4,121,45,59,5,12
5,4,121,45,59,5,12
5,1,121,25,75,0,21
5,0,121,5,84,15,17
5,4,121,45,59,5,12
5,1,121,25,75,0,21
5,0,121,5,84,15,17
5,0,122,5,85,15,17
5,0,122,5,85,15,17
5,2,123,25,98,0,0
5,0,123,5,86,15,17
5,0,123,5,86,15,17
5,1,123,25,77,0,21
5,0,123,5,86,15,17
5,2,123,25,98,0,0
5,4,123,45,61,5,12
5,1,123,25,77,0,21
5,0,123,5,86,15,17
5,5,125,65,50,10,0
5,5,125,65,50,10,0
5,6,125,65,50,10,0
5,6,125,65,50,10,0
5,1,125,25,79,0,21
5,4,125,45,63,5,12
5,1,125,25,79,0,21
5,0,125,5,88,15,17
5,4,126,45,64,5,12
5,4,126,45,64,5,12
5,2,126,25,101,0,0
5,3,126,25,95,0,6
5,4,126,45,64,5,12
5,1,126,25,80,0,21
5,0,126,5,89,15,17
5,4,126,45,64,5,12
5,4,126,45,64,5,12
5,1,126,25,80,0,21
5,0,126,5,89,15,17
5,0,127,5,90,15,17
5,0,127,5,90,15,17
5,2,128,25,103,0,0
5,1,128,25,82,0,21
5,0,128,5,91,15,17
5,0,128,5,91,15,17
5,0,128,5,91,15,17
5,4,128,45,66,5,12
5,1,128,25,82,0,21
5,0,128,5,91,15,17
5,2,128,25,103,0,0
5,5,130,65,55,10,0
5,5,130,65,55,10,0
5,6,130,65,55,10,0
5,6,130,65,55,10,0
5,3,130,25,99,0,6
5,4,130,45,68,5,12
5,1,130,25,84,0,21
5,0,130,5,93,15,17
5,2,130,25,105,0,0
5,1,130,25,84,0,21
5,4,130,45,68,5,12
5,1,130,25,84,0,21
5,0,130,5,93,15,17
5,4,130,45,68,5,12
5,1,130,25,84,0,21
5,0,130,5,93,15,17
5,4,131,45,69,5,12
5,4,131,45,69,5,12
5,2,131,25,106,0,0
5,3,131,25,100,0,6
5,4,131,45,69,5,12
5,4,131,45,69,5,12
5,0,131,5,94,15,17
5,1,131,25,85,0,21
5,1,131,25,85,0,21
5,4,131,45,69,5,12
5,0,131,5,94,15,17
5,0,132,5,95,15,17
5,0,132,5,95,15,17
5,1,133,25,87,0,21
5,0,133,5,96,15,17
5,0,133,5,96,15,17
5,3,133,25,102,0,6
5,0,133,5,96,15,17
5,4,133,45,71,5,12
5,1,133,25,87,0,21
5,0,133,5,96,15,17
5,3,133,25,102,0,6
5,5,135,65,60,10,0
5,5,135,65,60,10,0
5,6,135,65,60,10,0
5,6,135,65,60,10,0
5,3,135,25,104,0,6
5,1,135,25,89,0,21
5,0,135,5,98,15,17
5,2,135,25,110,0,0
5,4,135,45,73,5,12
5,4,135,45,73,5,12
5,1,135,25,89,0,21
5,0,135,5,98,15,17
5,1,135,25,89,0,21
5,4,135,45,73,5,12
5,1,135,25,89,0,21
5,0,135,5,98,15,17
5,4,136,45,74,5,12
5,4,136,45,74,5,12
5,2,136,25,111,0,0
5,3,136,25,105,0,6
5,4,136,45,74,5,12
5,4,136,45,74,5,12
5,0,136,5,99,15,17
5,1,136,25,90,0,21
5,1,136,25,90,0,21
5,4,136,45,74,5,12
5,0,136,5,99,15,17
5,0,137,5,100,15,17
5,0,137,5,100,15,17
5,1,138,25,92,0,21
5,0,138,5,101,15,17
5,3,138,25,107,0,6
5,3,138,25,107,0,6
5,4,138,45,74,7,12
5,0,138,5,101,15,17
5,0,138,5,101,15,17
5,1,138,25,92,0,21
5,0,138,5,101,15,17
5,5,140,65,65,10,0
5,5,140,65,65,10,0
5,6,140,65,65,10,0
5,6,140,65,65,10,0
5,4,140,45,74,9,12
5,3,140,25,109,0,6
5,4,140,45,74,9,12
5,1,140,25,94,0,21
5,1,140,25,94,0,21
5,0,140,5,103,15,17
5,1,140,25,94,0,21
5,0,140,5,103,15,17
5,4,140,45,74,9,12
5,2,140,25,115,0,0
5,1,140,25,94,0,21
5,0,140,5,103,15,17
5,4,141,45,74,10,12
5,4,141,45,74,10,12
5,0,142,5,105,15,17
5,0,142,5,105,15,17
5,5,145,65,70,10,0
5,5,145,65,70,10,0
5,6,145,65,70,10,0
5,6,145,65,70,10,0
5,2,145,25,120,0,0
5,4,145,45,78,10,12
5,4,145,45,78,10,12
5,1,145,25,99,0,21
5,0,145,5,105,18,17
5,1,145,25,99,0,21
5,3,145,25,114,0,6
5,0,145,5,105,18,17
5,4,146,45,79,10,12
5,4,146,45,79,10,12
5,0,146,5,105,19,17
5,0,146,5,105,19,17
5,0,146,5,105,19,17
5,1,146,25,100,0,21
5,4,146,45,79,10,12
5,3,146,25,115,0,6
5,1,146,25,100,0,21
5,0,146,5,105,19,17
5,2,146,25,121,0,0
5,4,146,45,79,10,12
5,4,146,45,79,10,12
5,1,146,25,100,0,21
5,0,146,5,105,19,17
5,0,147,5,105,20,17
5,0,147,5,105,20,17
5,1,148,25,102,0,21
5,4,148,45,81,10,12
5,1,148,25,102,0,21
5,0,148,5,106,20,17
5,2,148,25,123,0,0
5,4,148,45,81,10,12
5,2,148,25,123,0,0
5,1,148,25,102,0,21
5,0,148,5,106,20,17
5,5,150,65,75,10,0
5,5,150,65,75,10,0
5,6,150,65,75,10,0
5,6,150,65,75,10,0
5,2,150,25,125,0,0
5,3,150,25,119,0,6
5,4,150,45,83,10,12
5,1,150,25,104,0,21
5,0,150,5,108,20,17
5,4,150,45,83,10,12
5,1,150,25,104,0,21
5,0,150,5,108,20,17
5,4,151,45,84,10,12
5,4,151,45,84,10,12
5,2,151,25,126,0,0
5,3,151,25,120,0,6
5,4,151,45,84,10,12
5,4,151,45,84,10,12
5,1,151,25,105,0,21
5,0,151,5,109,20,17
5,4,151,45,84,10,12
5,1,151,25,105,0,21
5,0,151,5,109,20,17
5,0,152,5,110,20,17
5,0,152,5,110,20,17
5,2,153,25,128,0,0
5,0,153,5,111,20,17
5,0,153,5,111,20,17
5,1,153,25,107,0,21
5,0,153,5,111,20,17
5,2,153,25,128,0,0
5,4,153,45,86,10,12
5,1,153,25,107,0,21
5,0,153,5,111,20,17
5,5,155,65,75,15,0
5,5,155,65,75,15,0
5,6,155,65,75,15,0
5,6,155,65,75,15,0
5,1,155,25,109,0,21
5,4,155,45,88,10,12
5,1,155,25,109,0,21
5,0,155,5,113,20,17
5,4,156,45,89,10,12
5,4,156,45,89,10,12
5,2,156,25,131,0,0
5,3,156,25,125,0,6
5,4,156,45,89,10,12
5,4,156,45,89,10,12
5,0,156,5,114,20,17
5,1,156,25,110,0,21
5,1,156,25,110,0,21
5,4,156,45,89,10,12
5,0,156,5,114,20,17
5,0,157,5,115,20,17
5,0,157,5,115,20,17
5,1,158,25,112,0,21
5,0,158,5,116,20,17
5,0,158,5,116,20,17
5,3,158,25,127,0,6
5,0,158,5,116,20,17
5,4,158,45,91,10,12
5,1,158,25,112,0,21
5,0,158,5,116,20,17
5,3,158,25,127,0,6
5,5,160,65,80,15,0
5,5,160,65,80,15,0
5,6,160,65,80,15,0
5,6,160,65,80,15,0
5,3,160,25,129,0,6
5,4,160,45,93,10,12
5,1,160,25,114,0,21
5,4,160,45,93,10,12
5,1,160,25,114,0,21
5,4,160,45,93,10,12
5,0,160,5,118,20,17
5,1,160,25,114,0,21
5,0,160,5,118,20,17
5,1,160,25,114,0,21
5,0,160,5,118,20,17
5,2,160,25,135,0,0
5,4,161,45,94,10,12
5,4,161,45,94,10,12
5,2,161,25,136,0,0
5,4,161,45,94,10,12
5,1,161,25,115,0,21
5,0,161,5,119,20,17
5,4,161,45,94,10,12
5,4,161,45,94,10,12
5,1,161,25,115,0,21
5,0,161,5,119,20,17
5,3,161,25,130,0,6
5,0,162,5,120,20,17
5,0,162,5,120,20,17
5,3,163,25,132,0,6
5,0,163,5,121,20,17
5,0,163,5,121,20,17
5,1,163,25,117,0,21
5,0,163,5,121,20,17
5,3,163,25,132,0,6
5,4,163,45,96,10,12
5,1,163,25,117,0,21
5,0,163,5,121,20,17
5,5,165,65,85,15,0
5,5,165,65,85,15,0
5,6,165,65,85,15,0
5,6,165,65,85,15,0
5,3,165,25,134,0,6
5,1,165,25,119,0,21
5,0,165,5,123,20,17
5,2,165,25,140,0,0
5,4,165,45,98,10,12
5,4,165,45,98,10,12
5,1,165,25,119,0,21
5,0,165,5,123,20,17
5,1,165,25,119,0,21
5,4,165,45,98,10,12
5,1,165,25,119,0,21
5,0,165,5,123,20,17
5,4,166,45,99,10,12
5,4,166,45,99,10,12
5,2,166,25,141,0,0
5,3,166,25,135,0,6
5,4,166,45,99,10,12
5,1,166,25,120,0,21
5,0,166,5,124,20,17
5,4,166,45,99,10,12
5,1,166,25,120,0,21
5,0,166,5,124,20,17
5,4,166,45,99,10,12
5,0,167,5,125,20,17
5,0,167,5,125,20,17
5,2,168,25,143,0,0
5,0,168,5,126,20,17
5,1,168,25,122,0,21
5,0,168,5,126,20,17
5,0,168,5,126,20,17
5,2,168,25,143,0,0
5,4,168,45,99,12,12
5,1,168,25,122,0,21
5,0,168,5,126,20,17
5,5,170,65,90,15,0
5,5,170,65,90,15,0
5,6,170,65,90,15,0
5,6,170,65,90,15,0
5,4,170,45,99,14,12
5,3,170,25,139,0,6
5,4,170,45,99,14,12
5,1,170,25,124,0,21
5,1,170,25,124,0,21
5,0,170,5,128,20,17
5,1,170,25,124,0,21
5,0,170,5,128,20,17
5,4,170,45,99,14,12
5,2,170,25,145,0,0
5,1,170,25,124,0,21
5,0,170,5,128,20,17
5,4,171,45,99,15,12
5,4,171,45,99,15,12
5,0,172,5,130,20,17
5,0,172,5,130,20,17
5,5,175,65,95,15,0
5,5,175,65,95,15,0
5,6,175,65,95,15,0
5,6,175,65,95,15,0
5,2,175,25,150,0,0
5,4,175,45,103,15,12
5,4,175,45,103,15,12
5,1,175,25,129,0,21
5,0,175,5,130,23,17
5,1,175,25,129,0,21
5,3,175,25,144,0,6
5,0,175,5,130,23,17
5,4,176,45,104,15,12
5,4,176,45,104,15,12
5,0,176,5,130,24,17
5,1,176,25,130,0,21
5,0,176,5,130,24,17
5,0,176,5,130,24,17
5,4,176,45,104,15,12
5,3,176,25,145,0,6
5,1,176,25,130,0,21
5,0,176,5,130,24,17
5,2,176,25,151,0,0
5,4,176,45,104,15,12
5,4,176,45,104,15,12
5,1,176,25,130,0,21
5,0,176,5,130,24,17
5,0,177,5,130,25,17
5,0,177,5,130,25,17
5,1,178,25,132,0,21
5,4,178,45,106,15,12
5,1,178,25,132,0,21
5,0,178,5,131,25,17
5,2,178,25,153,0,0
5,4,178,45,106,15,12
5,2,178,25,153,0,0
5,1,178,25,132,0,21
5,0,178,5,131,25,17
5,5,180,65,100,15,0
5,5,180,65,100,15,0
5,6,180,65,100,15,0
5,6,180,65,100,15,0
5,2,180,25,155,0,0
5,3,180,25,149,0,6
5,4,180,45,108,15,12
5,1,180,25,134,0,21
5,0,180,5,133,25,17
5,4,180,45,108,15,12
5,1,180,25,134,0,21
5,0,180,5,133,25,17
5,4,181,45,109,15,12
5,4,181,45,109,15,12
5,2,181,25,156,0,0
5,3,181,25,150,0,6
5,4,181,45,109,15,12
5,4,181,45,109,15,12
5,0,181,5,134,25,17
5,1,181,25,135,0,21
5,1,181,25,135,0,21
5,4,181,45,109,15,12
5,0,181,5,134,25,17
5,0,182,5,135,25,17
5,0,182,5,135,25,17
5,1,183,25,137,0,21
5,0,183,5,136,25,17
5,3,183,25,152,0,6
5,3,183,25,152,0,6
5,1,183,25,137,0,21
5,0,183,5,136,25,17
5,0,183,5,136,25,17
5,0,183,5,136,25,17
5,4,183,45,111,15,12
5,5,185,65,100,20,0
5,5,185,65,100,20,0
5,6,185,65,100,20,0
5,6,185,65,100,20,0
5,1,185,25,139,0,21
5,4,185,45,113,15,12
5,1,185,25,139,0,21
5,0,185,5,138,25,17
5,4,186,45,114,15,12
5,4,186,45,114,15,12
5,2,186,25,161,0,0
5,4,186,45,114,15,12
5,1,186,25,140,0,21
5,0,186,5,139,25,17
5,4,186,45,114,15,12
5,4,186,45,114,15,12
5,1,186,25,140,0,21
5,0,186,5,139,25,17
5,3,186,25,155,0,6
5,0,187,5,140,25,17
5,0,187,5,140,25,17
5,3,188,25,157,0,6
5,1,188,25,142,0,21
5,0,188,5,141,25,17
5,0,188,5,141,25,17
5,0,188,5,141,25,17
5,4,188,45,116,15,12
5,1,188,25,142,0,21
5,0,188,5,141,25,17
5,3,188,25,157,0,6
5,5,190,65,105,20,0
5,5,190,65,105,20,0
5,6,190,65,105,20,0
5,6,190,65,105,20,0
5,3,190,25,159,0,6
5,4,190,45,118,15,12
5,1,190,25,144,0,21
5,0,190,5,143,25,17
5,2,190,25,165,0,0
5,1,190,25,144,0,21
5,4,190,45,118,15,12
5,1,190,25,144,0,21
5,0,190,5,143,25,17
5,4,190,45,118,15,12
5,1,190,25,144,0,21
5,0,190,5,143,25,17
5,4,191,45,119,15,12
5,4,191,45,119,15,12
5,2,191,25,166,0,0
5,3,191,25,160,0,6
5,4,191,45,119,15,12
5,4,191,45,119,15,12
5,1,191,25,145,0,21
5,0,191,5,144,25,17
5,4,191,45,119,15,12
5,1,191,25,145,0,21
5,0,191,5,144,25,17
5,0,192,5,145,25,17
5,0,192,5,145,25,17
5,1,193,25,147,0,21
