project_id,object_id,object_type,current_time,buffer_count,stock_count
4,0,GEN,5,0,0
4,0,GEN,5,0,0
4,1,GEN,5,0,0
4,1,GEN,5,0,0
4,2,GEN,5,0,0
4,2,GEN,5,0,0
4,3,GEN,5,0,0
4,3,GEN,5,0,0
4,4,GEN,5,0,0
4,4,GEN,5,0,0
4,5,GEN,5,0,0
4,5,GEN,5,0,0
4,6,GEN,5,0,0
4,6,GEN,5,0,0
4,0,GEN,10,0,0
4,0,GEN,10,1,0
4,1,GEN,10,0,0
4,1,GEN,10,1,0
4,2,GEN,10,0,0
4,2,GEN,10,1,0
4,3,GEN,10,0,0
4,3,GEN,10,1,0
4,4,GEN,10,0,0
4,4,GEN,10,1,0
4,5,GEN,10,0,0
4,5,GEN,10,1,0
4,6,GEN,10,0,0
4,6,GEN,10,1,0
4,1,GEN,10,1,0
4,5,GEN,10,1,0
4,6,GEN,10,1,0
4,3,GEN,10,1,0
4,4,GEN,10,1,0
4,2,GEN,10,1,0
4,0,GEN,10,1,0
4,0,GEN,15,1,0
4,0,GEN,15,2,0
4,1,GEN,15,1,0
4,1,GEN,15,2,0
4,2,GEN,15,1,0
4,2,GEN,15,2,0
4,3,GEN,15,1,0
4,3,GEN,15,2,0
4,4,GEN,15,1,0
4,4,GEN,15,2,0
4,5,GEN,15,1,0
4,5,GEN,15,2,0
4,6,GEN,15,1,0
4,6,GEN,15,2,0
4,0,GEN,20,2,0
4,0,GEN,20,3,0
4,1,GEN,20,2,0
4,1,GEN,20,3,0
4,2,GEN,20,2,0
4,2,GEN,20,3,0
4,3,GEN,20,2,0
4,3,GEN,20,3,0
4,4,GEN,20,2,0
4,4,GEN,20,3,0
4,5,GEN,20,2,0
4,5,GEN,20,3,0
4,6,GEN,20,2,0
4,6,GEN,20,3,0
4,7,TRACK,25,0,0
4,7,TRACK,25,0,0
4,8,TRACK,25,0,0
4,8,TRACK,25,0,0
4,9,TRACK,25,0,0
4,9,TRACK,25,0,0
4,10,TRACK,25,0,0
4,10,TRACK,25,0,0
4,11,TRACK,25,0,0
4,11,TRACK,25,0,0
4,12,TRACK,25,0,0
4,12,TRACK,25,0,0
4,13,TRACK,25,0,0
4,13,TRACK,25,0,0
4,14,TRACK,25,0,0
4,14,TRACK,25,0,0
4,15,TRACK,25,0,0
4,15,TRACK,25,0,0
4,16,TRACK,25,0,0
4,16,TRACK,25,0,0
4,17,TRACK,25,0,0
4,17,TRACK,25,0,0
4,18,TRACK,25,0,0
4,18,TRACK,25,0,0
4,19,TRACK,25,0,0
4,19,TRACK,25,0,0
4,20,TRACK,25,0,0
4,20,TRACK,25,0,0
4,21,TRACK,25,0,0
4,21,TRACK,25,0,0
4,22,TRACK,25,0,0
4,22,TRACK,25,0,0
4,23,TRACK,25,0,0
4,23,TRACK,25,0,0
4,24,TRACK,25,0,0
4,24,TRACK,25,0,0
4,25,TRACK,25,0,0
4,25,TRACK,25,0,0
4,26,TRACK,25,0,0
