,project_id,object_id,object_type,buffer_count,stock_count
0,1,0,GEN,0.26732673267326734,0.0
1,1,1,TRACK,0.765379113018598,0.0
2,1,2,TRACK,0.6505263157894737,0.0
3,1,3,PROC,3.522222222222222,0.0
4,1,4,STOCK,3.765957446808511,76.5372340425532
